custname,region,partnum,revenue,cost,margin
EUROFINS SCIENTIFIC,02-Central,727000140,1041.60,65.10,976.50
EVERBURN MANUFACTURING CO,02-Central,726000062,646200.00,435246.78,210953.22
EVERBURN MANUFACTURING CO,02-Central,727000060,16800.00,11913.27,4886.73
EVERBURN MANUFACTURING CO,02-Central,726000240,5443.20,3594.43,1848.77
EVERHARD PRODUCTS INC,02-Central,764461006,388.00,27.25,360.75
EXOCHEM CORPORATION,02-Central,726000062,1045093.50,533368.66,511724.84
EXOCHEM CORPORATION,02-Central,727000060,22050.00,11913.27,10136.73
F.S. SPERRY COMPANY,02-Central,764040000,307838.40,78425.97,229412.43
F.S. SPERRY COMPANY,02-Central,764821000,95722.00,20589.36,75132.64
F.S. SPERRY COMPANY,02-Central,777902700,51466.46,22831.10,28635.36
F.S. SPERRY COMPANY,02-Central,766121000,30855.00,5251.78,25603.22
F.S. SPERRY COMPANY,02-Central,768211000,24772.00,4751.64,20020.36
F.S. SPERRY COMPANY,02-Central,733525500,23437.50,3385.58,20051.92
F.S. SPERRY COMPANY,02-Central,779956844,20090.40,10762.47,9327.93
F.S. SPERRY COMPANY,02-Central,779956840,12879.36,9030.03,3849.33
F.S. SPERRY COMPANY,02-Central,779956843,12003.24,6543.06,5460.18
F.S. SPERRY COMPANY,02-Central,764901000,11498.75,2581.74,8917.01
F.S. SPERRY COMPANY,02-Central,733464500,9972.00,1521.08,8450.92
F.S. SPERRY COMPANY,02-Central,754864010,8820.00,1532.38,7287.62
F.S. SPERRY COMPANY,02-Central,764521000,7800.00,2659.41,5140.59
F.S. SPERRY COMPANY,02-Central,779959916,7184.16,2125.48,5058.68
F.S. SPERRY COMPANY,02-Central,777901100,6604.86,2805.90,3798.96
F.S. SPERRY COMPANY,02-Central,734810000,6547.20,4985.55,1561.65
F.S. SPERRY COMPANY,02-Central,727041000,6546.00,910.46,5635.54
F.S. SPERRY COMPANY,02-Central,780690000,6300.00,3011.32,3288.68
F.S. SPERRY COMPANY,02-Central,718501000,6011.20,1077.51,4933.69
F.S. SPERRY COMPANY,02-Central,766123050,5535.00,2035.46,3499.54
F.S. SPERRY COMPANY,02-Central,738361000,5460.27,2715.75,2744.52
F.S. SPERRY COMPANY,02-Central,727000140,4980.00,714.34,4265.66
F.S. SPERRY COMPANY,02-Central,734651200,4601.48,812.52,3788.96
F.S. SPERRY COMPANY,02-Central,739561200,4548.61,1093.64,3454.97
F.S. SPERRY COMPANY,02-Central,739390000,4430.02,2035.95,2394.07
F.S. SPERRY COMPANY,02-Central,733211000,4251.90,846.32,3405.58
F.S. SPERRY COMPANY,02-Central,759651000,4246.76,891.40,3355.36
F.S. SPERRY COMPANY,02-Central,779956842,4188.12,3145.53,1042.59
F.S. SPERRY COMPANY,02-Central,781610000,4019.20,2126.99,1892.21
F.S. SPERRY COMPANY,02-Central,779440100,3548.94,576.25,2972.69
F.S. SPERRY COMPANY,02-Central,766081010,3465.60,581.84,2883.76
F.S. SPERRY COMPANY,02-Central,777601000,3357.59,784.91,2572.68
F.S. SPERRY COMPANY,02-Central,777650000,2914.50,2139.90,774.60
F.S. SPERRY COMPANY,02-Central,779980915,2640.00,1243.98,1396.02
F.S. SPERRY COMPANY,02-Central,754097000,2610.72,872.95,1737.77
F.S. SPERRY COMPANY,02-Central,781670000,2610.72,1403.52,1207.20
F.S. SPERRY COMPANY,02-Central,781550000,2198.46,673.45,1525.01
F.S. SPERRY COMPANY,02-Central,788460000,1529.40,290.97,1238.43
F.S. SPERRY COMPANY,02-Central,738401000,1354.97,422.06,932.91
F.S. SPERRY COMPANY,02-Central,781570000,1300.64,386.14,914.50
F.S. SPERRY COMPANY,02-Central,754247000,1205.24,608.32,596.92
F.S. SPERRY COMPANY,02-Central,764903000,1152.50,364.04,788.46
F.S. SPERRY COMPANY,02-Central,770410000,1092.25,102.99,989.26
F.S. SPERRY COMPANY,02-Central,739661100,1006.13,468.00,538.13
F.S. SPERRY COMPANY,02-Central,759661000,811.92,158.78,653.14
F.S. SPERRY COMPANY,02-Central,770830000,749.70,30.97,718.73
F.S. SPERRY COMPANY,02-Central,734611100,672.22,135.23,536.99
F.S. SPERRY COMPANY,02-Central,767990000,668.00,224.12,443.88
F.S. SPERRY COMPANY,02-Central,770220000,599.40,55.79,543.61
F.S. SPERRY COMPANY,02-Central,764602000,592.00,105.98,486.02
F.S. SPERRY COMPANY,02-Central,734950000,514.20,113.13,401.07
F.S. SPERRY COMPANY,02-Central,754447000,340.45,190.16,150.29
F.S. SPERRY COMPANY,02-Central,739741100,309.54,168.32,141.22
F.S. SPERRY COMPANY,02-Central,770210000,285.00,31.52,253.48
F.S. SPERRY COMPANY,02-Central,734173000,257.10,54.34,202.76
F.S. SPERRY COMPANY,02-Central,781805000,238.48,122.16,116.32
F.S. SPERRY COMPANY,02-Central,777671000,230.12,184.20,45.92
F.S. SPERRY COMPANY,02-Central,764822000,202.80,31.77,171.03
F.S. SPERRY COMPANY,02-Central,734861000,109.14,87.30,21.84
FAIRMONT SUPPLY CO.,02-Central,734414100,621.20,71.72,549.48
FAIRMONT SUPPLY,02-Central,734414100,1863.60,215.18,1648.42
FASTENAL COMPANY,02-Central,777601000,2753.24,477.70,2275.54
FASTENAL COMPANY,02-Central,764262000,424.00,22.31,401.69
FASTENAL,02-Central,770380000,2844.00,173.95,2670.05
FDP VIRGINIA INC.,02-Central,726020005,217900.80,79010.85,138889.95
FEATHERLITE INC.,02-Central,764261000,3980.00,230.15,3749.85
FEDERAL MOGUL CORPORATION,02-Central,739451000,411.84,116.03,295.81
FEDERAL MOGUL WORLDWIDE,02-Central,726020047,242763.92,85795.74,156968.18
FEDERAL MOGUL WORLDWIDE,02-Central,726020005,181306.08,63174.16,118131.92
FEDERAL MOGUL WORLDWIDE,02-Central,726020046,75957.04,26503.38,49453.66
FEDERAL MOGUL WORLDWIDE,02-Central,726000240,6820.80,2573.78,4247.02
FEDERAL MOGUL WORLDWIDE,02-Central,720252301,5935.50,395.45,5540.05
FEDERAL MOGUL WORLDWIDE,02-Central,720252303,2938.50,197.04,2741.46
FEDERAL MOGUL WORLDWIDE,02-Central,726020007,950.40,340.30,610.10
FERGUSON ENTERPRISES,02-Central,770200000,1332.00,84.83,1247.17
FERRITE INTERNATIONAL,02-Central,734822000,1920.00,295.90,1624.10
FERRITE INTERNATIONAL,02-Central,718500000,1414.40,172.54,1241.86
FIRELINE INC,02-Central,793000500,202478.40,100346.78,102131.62
FIRELINE INC,02-Central,726000062,86400.00,44626.20,41773.80
FIRELINE INC,02-Central,793060330,25488.00,12407.06,13080.94
FIRELINE INC,02-Central,793060300,21240.00,10339.22,10900.78
FIRELINE INC,02-Central,727000140,1111.32,427.58,683.74
FIRELINE,02-Central,793060300,151653.60,73822.01,77831.59
FIRELINE,02-Central,726000062,98736.00,51348.41,47387.59
FIRELINE,02-Central,793000500,95040.00,48150.58,46889.42
FIRELINE,02-Central,726020031,2106.72,1027.50,1079.22
FISHER SCIENTIFIC CO,02-Central,727000140,255.20,15.84,239.36
FLEET SUPPORT SERVICES,02-Central,771002000,3282.00,86.39,3195.61
FLEET SUPPORT SERVICES,02-Central,779021000,628.96,71.47,557.49
FLOMET INC,02-Central,764341000,4809.50,258.58,4550.92
FLOMET INC,02-Central,764827000,484.50,45.48,439.02
FLORIDA PURCHASING AGENCY,02-Central,749906600,4091.93,189.64,3902.29
FLORIDA TURBINE TECHNOLOG,02-Central,768211000,389.00,22.44,366.56
FMI,02-Central,764262000,882.00,46.00,836.00
FORT RECOVERY INDUSTRIES,02-Central,734311100,3379.86,296.06,3083.80
FORT RECOVERY INDUSTRIES,02-Central,734900000,1270.40,229.09,1041.31
FOSBEL INC / CETEK LTD.,02-Central,734830000,69329.00,9368.61,59960.39
FOSBEL INC / CETEK LTD.,02-Central,734990000,34930.00,4838.09,30091.91
FOSBEL INC / CETEK LTD.,02-Central,764821000,1788.00,62.62,1725.38
FOURNIER RUBBER & SUPPLY,02-Central,770380000,964.00,61.29,902.71
FRAS-LE NORTH AMERICA INC,02-Central,726020005,72085.68,16520.72,55564.96
FRC SUPPORT EQUIPMENT,02-Central,764781000,534.00,39.44,494.56
FRC SUPPORT EQUIPMENT,02-Central,779081000,224.36,55.24,169.12
FRYE & ROWE,02-Central,737912200,326.50,45.47,281.03
FSPA,02-Central,734900000,814.40,151.32,663.08
FUELCELL ENERGY,02-Central,768241000,15180.00,7783.80,7396.20
FUELCELL ENERGY,02-Central,768221000,2346.00,1202.92,1143.08
GALA INDUSTRIES INC.,02-Central,740361701,9072.00,5038.76,4033.24
"GARRECO, INC.",02-Central,734990000,4550.40,550.87,3999.53
GASKETS INC,02-Central,733586500,4999.68,754.00,4245.68
GASKETS INC,02-Central,733201000,2537.64,506.55,2031.09
GENERAL ELECTRIC CO,02-Central,734414100,310.60,35.86,274.74
GENERAL INSULATION CO,02-Central,764901000,3470.00,128.64,3341.36
GENERAL INSULATION CO,02-Central,737912200,1997.00,268.62,1728.38
GENERAL INSULATION CO,02-Central,734311100,808.72,70.60,738.12
GENERAL INSULATION CO,02-Central,734611100,378.88,54.36,324.52
GENERAL JACKSON SHOWBOAT,02-Central,768133000,947.50,55.20,892.30
GEO. V HAMILTON INC,02-Central,735602000,86769.00,24158.90,62610.10
GEO. V HAMILTON INC,02-Central,735750000,31176.00,11264.62,19911.38
GEO. V HAMILTON INC,02-Central,735602110,2121.00,624.77,1496.23
GEO. V HAMILTON INC,02-Central,735862000,1992.00,616.83,1375.17
GEORGIA TECH,02-Central,733464400,298.00,39.61,258.39
GERARD DANIEL WORLDWIDE,02-Central,733721000,1200.00,277.28,922.72
GLASS CRAFTERS,02-Central,733444100,1044.00,244.86,799.14
GLASS CRAFTERS,02-Central,739450000,926.64,251.16,675.48
GLASS CRAFTERS,02-Central,733505200,765.00,76.44,688.56
GLASS CRAFTERS,02-Central,739641100,463.32,137.43,325.89
GLASS CRAFTERS,02-Central,733444200,332.00,34.69,297.31
GLASS CRAFTERS,02-Central,733464500,298.00,29.52,268.48
GLASSTECH INC,02-Central,733484900,11712.00,2040.91,9671.09
GLASSTECH INC,02-Central,733505300,10770.00,1627.27,9142.73
GLASSTECH INC,02-Central,724101200,7588.00,720.80,6867.20
GLASSTECH INC,02-Central,734752000,2505.19,454.02,2051.17
GLENRO INC,02-Central,739561200,7292.16,1264.34,6027.82
GLENRO INC,02-Central,738521000,6998.40,2175.10,4823.30
GLENRO INC,02-Central,733444300,3782.00,550.97,3231.03
GLENRO INC,02-Central,739451000,2520.96,682.77,1838.19
GLENRO INC,02-Central,734311100,953.70,84.26,869.44
GLENRO INC,02-Central,733505300,620.00,77.58,542.42
GLENRO INC,02-Central,739741100,411.84,109.56,302.28
GLENRO INC,02-Central,739781100,410.72,163.84,246.88
GOODMAN INDUSTRIAL,02-Central,770260000,5778.00,416.58,5361.42
GRAFTECH,02-Central,739390000,701.12,164.86,536.26
GRAFTECH,02-Central,764261000,424.00,22.90,401.10
GRAYBAR ELECTRIC CO,02-Central,733464500,31560.00,3397.50,28162.50
GRAYBAR ELECTRIC CO,02-Central,733525500,2920.00,281.57,2638.43
GREAT LAKES CHEESE,02-Central,766685000,315.00,35.46,279.54
GREAT LAKES CHEESE,02-Central,766681100,306.00,24.78,281.22
GREEN BOILER TECH.,02-Central,770260000,931.50,67.63,863.87
GREEN GLOBAL ENERGY,02-Central,739561200,421.12,72.33,348.79
GREENING ASSOCIATES INC,02-Central,733464500,313.00,32.53,280.47
GRIFFIN WHEEL CO,02-Central,780770000,5532.48,873.08,4659.40
GSA ACCOUNT PAYABLE,02-Central,734311100,404.36,35.30,369.06
GT MIDWEST,02-Central,739561200,13628.80,3703.36,9925.44
GT MIDWEST,02-Central,764522000,12870.00,6153.19,6716.81
GT MIDWEST,02-Central,764902000,811.40,127.71,683.69
GT MIDWEST,02-Central,770222000,739.50,68.04,671.46
GT MIDWEST,02-Central,739561100,704.42,186.64,517.78
GT MIDWEST,02-Central,733151500,651.20,108.21,542.99
GT MIDWEST,02-Central,733151600,325.60,53.12,272.48
GUARDIAN FIBERGLASS,02-Central,764822000,9528.00,340.42,9187.58
GUARDIAN FIBERGLASS,02-Central,764262000,1272.00,66.93,1205.07
GUARDIAN FIBERGLASS,02-Central,739741100,823.68,219.12,604.56
HAGEMEYER NORTH AMERICA,02-Central,792600000,798.00,99.32,698.68
"HAMON DELTAK, INC.",02-Central,764900005,73972.00,32769.48,41202.52
"HAMON DELTAK, INC.",02-Central,764826700,23801.60,7938.50,15863.10
"HAMON DELTAK, INC.",02-Central,777642000,67.50,15.84,51.66
HANSON BRICK PLANT 4,02-Central,764303200,7176.00,4298.84,2877.16
HARRIS COMPANIES,02-Central,733464500,298.00,29.52,268.48
HARRIS,02-Central,764521000,653.00,26.57,626.43
HARROP INDUSTRIES INC,02-Central,775171000,1013.60,396.52,617.08
HARROP INDUSTRIES INC,02-Central,773591000,757.40,185.74,571.66
HARROP INDUSTRIES INC,02-Central,774981100,185.50,69.84,115.66
HEARTH & HOME TECHNOLOGIE,02-Central,726000080,667931.52,347389.42,320542.10
HEARTH & HOME TECHNOLOGIE,02-Central,764020110,186719.00,139183.58,47535.42
HEARTH & HOME TECHNOLOGIE,02-Central,768222000,86592.00,33348.62,53243.38
HEARTH & HOME TECHNOLOGIE,02-Central,734211200,1529.20,185.93,1343.27
HEARTH & HOME TECHNOLOGIE,02-Central,777601000,304.80,58.80,246.00
HEAT & SENSOR,02-Central,764461006,4900.00,551.86,4348.14
HEAT TREATING SERVICES,02-Central,734751200,275.45,37.39,238.06
HENKEL CHEMICAL MGMT.,02-Central,734000000,1072.50,151.61,920.89
HENKEL CHEMICAL MGMT.,02-Central,727063000,84.00,16.80,67.20
HERAEUS ELECTRO - NITE CO,02-Central,726000240,89326.80,37653.21,51673.59
"HERAEUS NOBELIGHT, LLC",02-Central,739561100,1149.12,199.92,949.20
"HERAEUS NOBLELIGHT, LLC",02-Central,739561100,552.72,93.32,459.40
HERAEUS QUARTZ TECH,02-Central,764902000,3018.00,386.50,2631.50
HERAEUS QUARTZ TECH,02-Central,734890000,980.49,207.69,772.80
HERAEUS-AMERSIL INC.,02-Central,779981050,6500.16,1526.07,4974.09
HERAEUS-AMERSIL INC.,02-Central,718501000,1021.00,134.69,886.31
HERAEUS-AMERSIL INC.,02-Central,779988827,1021.00,610.34,410.66
HERAEUS-AMERSIL INC.,02-Central,738521000,338.56,298.56,40.00
HERAEUS,02-Central,726000240,198562.32,83221.87,115340.45
HERAEUS,02-Central,793000410,1728.00,773.49,954.51
HERAEUS,02-Central,793060300,1728.00,596.48,1131.52
HI-TEMP FABRICATION INC.,02-Central,793330000,1132.95,185.55,947.40
HI-TEMP FABRICATION INC.,02-Central,737912200,311.40,43.36,268.04
HIBBING INTERNATIONAL,02-Central,726000240,12398.40,836.74,11561.66
HITCO CARBON COMPOSITIES,02-Central,791104770,1946.64,760.90,1185.74
HITCO CARBON COMPOSITIES,02-Central,791104760,1892.46,735.90,1156.56
"HOMEFIRES, AQR, INC.",02-Central,733721000,300.00,69.32,230.68
HONEYWELL INC           ',02-Central,739370000,364.80,90.82,273.98
HONEYWELL,02-Central,734311100,404.36,35.30,369.06
HORIZON METALS,02-Central,739781100,1642.88,655.36,987.52
"HSS, LLC",02-Central,770722000,6150.00,214.41,5935.59
HUGHES ASSOCIATES INC.,02-Central,764522000,1332.00,53.44,1278.56
HUGHES ASSOCIATES INC.,02-Central,738561000,1164.80,248.27,916.53
HUNTSVILLE RUBBER & GASKE,02-Central,770510000,1097.50,48.20,1049.30
HUNTSVILLE RUBBER & GASKE,02-Central,733151500,472.00,54.11,417.89
HUNTSVILLE RUBBER & GASKE,02-Central,733444200,348.00,38.64,309.36
HUSSONG MANUFACTURING,02-Central,764030000,101885.28,54115.84,47769.44
HUSSONG MANUFACTURING,02-Central,764050000,46094.40,25181.31,20913.09
HYDRA-FAB,02-Central,733741000,408.00,119.06,288.94
HYPER TECH RESEARCH,02-Central,740405000,681.80,122.64,559.16
I S A SALES & SERVICE,02-Central,765651000,443457.00,235458.12,207998.88
I S A SALES & SERVICE,02-Central,777922000,335120.64,268462.49,66658.15
I S A SALES & SERVICE,02-Central,765501001,321988.50,187770.50,134218.00
I S A SALES & SERVICE,02-Central,764605020,249546.00,129502.56,120043.44
I S A SALES & SERVICE,02-Central,740025000,174323.64,114160.31,60163.33
I S A SALES & SERVICE,02-Central,733202000,141644.10,56726.36,84917.74
I S A SALES & SERVICE,02-Central,764261020,127647.60,100021.45,27626.15
I S A SALES & SERVICE,02-Central,742520400,121394.00,54999.51,66394.49
I S A SALES & SERVICE,02-Central,727041200,94288.32,13320.71,80967.61
I S A SALES & SERVICE,02-Central,764901050,61014.00,34578.52,26435.48
I S A SALES & SERVICE,02-Central,764781000,57498.00,37042.12,20455.88
I S A SALES & SERVICE,02-Central,765735000,50019.84,34873.02,15146.82
I S A SALES & SERVICE,02-Central,777921000,47737.68,38242.28,9495.40
I S A SALES & SERVICE,02-Central,765655000,41721.57,20164.75,21556.82
I S A SALES & SERVICE,02-Central,764528200,28526.00,14712.44,13813.56
I S A SALES & SERVICE,02-Central,737912200,25622.50,11043.11,14579.39
I S A SALES & SERVICE,02-Central,777904301,25155.12,11003.61,14151.51
I S A SALES & SERVICE,02-Central,766121000,24099.00,11583.69,12515.31
I S A SALES & SERVICE,02-Central,764523200,22881.00,13812.89,9068.11
I S A SALES & SERVICE,02-Central,726020037,21610.40,12315.05,9295.35
I S A SALES & SERVICE,02-Central,742431000,18287.50,7019.48,11268.02
I S A SALES & SERVICE,02-Central,764521073,17672.00,24252.00,-6580.00
I S A SALES & SERVICE,02-Central,764765000,17292.00,9994.25,7297.75
I S A SALES & SERVICE,02-Central,777907221,16907.90,8156.94,8750.96
I S A SALES & SERVICE,02-Central,779958167,15480.00,10884.12,4595.88
I S A SALES & SERVICE,02-Central,742461000,15168.00,3113.03,12054.97
I S A SALES & SERVICE,02-Central,726020039,14654.50,7776.01,6878.49
I S A SALES & SERVICE,02-Central,738071000,13502.64,10816.86,2685.78
I S A SALES & SERVICE,02-Central,724261200,12636.00,2111.38,10524.62
I S A SALES & SERVICE,02-Central,764827000,12495.00,6667.54,5827.46
I S A SALES & SERVICE,02-Central,764484000,10275.00,4066.55,6208.45
I S A SALES & SERVICE,02-Central,742451000,9881.25,2100.53,7780.72
I S A SALES & SERVICE,02-Central,739564300,9840.00,5427.33,4412.67
I S A SALES & SERVICE,02-Central,779988929,9728.68,5786.20,3942.48
I S A SALES & SERVICE,02-Central,764864000,9360.00,4953.26,4406.74
I S A SALES & SERVICE,02-Central,733211000,9040.00,4035.32,5004.68
I S A SALES & SERVICE,02-Central,764261000,7908.60,6199.16,1709.44
I S A SALES & SERVICE,02-Central,733831000,6300.00,4682.69,1617.31
I S A SALES & SERVICE,02-Central,770392000,6232.00,935.56,5296.44
I S A SALES & SERVICE,02-Central,765503112,6072.40,3308.30,2764.10
I S A SALES & SERVICE,02-Central,764822000,5770.00,2819.03,2950.97
I S A SALES & SERVICE,02-Central,734890000,5229.28,1626.61,3602.67
I S A SALES & SERVICE,02-Central,777950000,5103.36,4088.26,1015.10
I S A SALES & SERVICE,02-Central,733602010,4263.84,2193.26,2070.58
I S A SALES & SERVICE,02-Central,777601000,3952.12,1444.85,2507.27
I S A SALES & SERVICE,02-Central,770430000,3487.50,531.28,2956.22
I S A SALES & SERVICE,02-Central,770230000,3360.00,284.31,3075.69
I S A SALES & SERVICE,02-Central,764345052,3200.00,2269.86,930.14
I S A SALES & SERVICE,02-Central,764781040,2957.00,1954.93,1002.07
I S A SALES & SERVICE,02-Central,779988828,2910.68,1562.16,1348.52
I S A SALES & SERVICE,02-Central,733221050,2908.00,1310.58,1597.42
I S A SALES & SERVICE,02-Central,779988940,2901.76,2205.12,696.64
I S A SALES & SERVICE,02-Central,770220000,2790.00,448.44,2341.56
I S A SALES & SERVICE,02-Central,764821073,2418.00,2843.10,-425.10
I S A SALES & SERVICE,02-Central,777907222,2340.00,1170.00,1170.00
I S A SALES & SERVICE,02-Central,754047000,1571.04,700.91,870.13
I S A SALES & SERVICE,02-Central,738381000,1504.80,3814.80,-2310.00
I S A SALES & SERVICE,02-Central,764601000,1500.00,797.17,702.83
I S A SALES & SERVICE,02-Central,764521000,1410.00,796.26,613.74
I S A SALES & SERVICE,02-Central,770280000,1350.00,480.16,869.84
I S A SALES & SERVICE,02-Central,742411000,1340.00,365.48,974.52
I S A SALES & SERVICE,02-Central,764901000,1282.50,608.55,673.95
I S A SALES & SERVICE,02-Central,770240000,1237.50,421.98,815.52
I S A SALES & SERVICE,02-Central,733151600,992.00,345.92,646.08
I S A SALES & SERVICE,02-Central,734311100,926.76,105.90,820.86
I S A SALES & SERVICE,02-Central,777670000,789.60,729.84,59.76
I S A SALES & SERVICE,02-Central,738542000,684.00,1435.20,-751.20
I S A SALES & SERVICE,02-Central,734861000,636.60,262.44,374.16
I S A SALES & SERVICE,02-Central,734990000,518.00,191.71,326.29
I S A SALES & SERVICE,02-Central,733741000,496.00,372.76,123.24
I S A SALES & SERVICE,02-Central,724261400,468.00,60.94,407.06
I S A SALES & SERVICE,02-Central,764861000,384.00,207.82,176.18
I S A SALES & SERVICE,02-Central,779957137,367.92,398.16,-30.24
I S A SALES & SERVICE,02-Central,779956598,300.00,265.36,34.64
I S A SALES & SERVICE,02-Central,733151500,284.00,101.80,182.20
I S A SALES & SERVICE,02-Central,764522000,282.00,160.33,121.67
I S A SALES & SERVICE,02-Central,739761100,273.60,415.20,-141.60
I S A SALES & SERVICE,02-Central,733212000,240.00,92.84,147.16
I S A SALES & SERVICE,02-Central,764821000,88.00,61.44,26.56
I S A SALES & SERVICE,02-Central,767501000,30.00,19.64,10.36
I.C.M.,02-Central,779958986,7318.08,4624.64,2693.44
I.C.M.,02-Central,780650000,916.80,517.36,399.44
I.C.M.,02-Central,780690000,70.36,42.42,27.94
IBC ADVANCED ALLOYS,02-Central,739641100,964.08,403.20,560.88
"IDG USA, LLC",02-Central,779301000,460.69,49.41,411.28
IN VITRO,02-Central,733384000,2235.20,309.03,1926.17
INDUST'L FIREBRICK OF DET,02-Central,740361900,101966.40,63434.17,38532.23
INDUST'L FIREBRICK OF DET,02-Central,733526410,88372.50,14758.56,73613.94
INDUST'L FIREBRICK OF DET,02-Central,739781100,86500.52,64270.10,22230.42
INDUST'L FIREBRICK OF DET,02-Central,754267000,74259.54,31536.48,42723.06
INDUST'L FIREBRICK OF DET,02-Central,734351200,65782.56,7388.30,58394.26
INDUST'L FIREBRICK OF DET,02-Central,733525400,48407.50,9314.97,39092.53
INDUST'L FIREBRICK OF DET,02-Central,779989574,39302.40,24794.02,14508.38
INDUST'L FIREBRICK OF DET,02-Central,734121000,36691.90,9512.93,27178.97
INDUST'L FIREBRICK OF DET,02-Central,733586500,28576.80,5110.96,23465.84
INDUST'L FIREBRICK OF DET,02-Central,739951050,21144.00,13709.32,7434.68
INDUST'L FIREBRICK OF DET,02-Central,734990000,19546.64,5697.16,13849.48
INDUST'L FIREBRICK OF DET,02-Central,768141003,16660.00,4306.98,12353.02
INDUST'L FIREBRICK OF DET,02-Central,793330000,16404.00,3787.36,12616.64
INDUST'L FIREBRICK OF DET,02-Central,734251300,16221.20,1848.29,14372.91
INDUST'L FIREBRICK OF DET,02-Central,770392000,16210.00,1606.69,14603.31
INDUST'L FIREBRICK OF DET,02-Central,764521000,14670.40,3188.40,11482.00
INDUST'L FIREBRICK OF DET,02-Central,764901000,13312.00,3475.67,9836.33
INDUST'L FIREBRICK OF DET,02-Central,738521000,12048.87,8000.11,4048.76
INDUST'L FIREBRICK OF DET,02-Central,764601000,11930.20,3646.00,8284.20
INDUST'L FIREBRICK OF DET,02-Central,768221000,11210.00,2493.65,8716.35
INDUST'L FIREBRICK OF DET,02-Central,720252303,11200.50,397.55,10802.95
